latitude,longitude,temperature
41.375,18.375,0.54
41.375,18.435,0.51
41.375,18.495,0.55
41.375,18.555,0.53
41.375,18.615,0.51
41.375,18.675,0.49
41.375,18.735,0.48
41.375,18.795,0.46
41.375,18.855,0.46
41.375,18.915,0.45
41.375,18.975,0.48
41.375,19.035,0.46
41.375,19.095,0.43
41.375,19.155,0.40
41.375,19.215,0.39
41.375,19.275,0.38
41.375,19.335,0.36
41.375,19.395,0.38
41.375,19.455,0.40
41.375,19.515,0.39
41.375,19.575,0.41
41.375,19.635,0.41
41.375,19.695,0.41
41.375,19.755,0.43
41.375,19.815,0.43
41.375,19.875,0.48
41.375,19.935,0.53
41.375,19.995,0.62
41.375,20.055,0.76
41.375,20.115,0.76
41.375,20.175,0.75
41.375,20.235,0.77
41.375,20.295,0.92
41.375,20.355,0.67
41.375,20.415,0.66
41.375,20.475,0.78
41.375,20.535,0.78
41.375,20.595,0.60
41.375,20.655,0.80
41.375,20.715,0.99
41.375,20.775,0.88
41.375,20.835,0.64
41.375,20.895,0.80
41.375,20.955,0.75
41.375,21.015,0.66
41.375,21.075,0.82
41.375,21.135,0.80
41.375,21.195,0.69
41.375,21.255,0.71
41.375,21.315,0.55
41.375,21.375,0.50
41.375,21.435,0.50
41.375,21.495,0.50
41.375,21.555,0.51
41.375,21.615,0.51
41.375,21.675,0.63
41.375,21.735,0.42
41.375,21.795,0.40
41.375,21.855,0.45
41.375,21.915,0.38
41.375,21.975,0.35
41.375,22.035,0.39
41.375,22.095,0.41
41.375,22.155,0.34
41.375,22.215,0.33
41.375,22.275,0.43
41.375,22.335,0.34
41.375,22.395,0.33
41.375,22.455,0.35
41.375,22.515,0.43
41.375,22.575,0.38
41.375,22.635,0.41
41.375,22.695,0.41
41.375,22.755,0.39
41.375,22.815,0.38
41.375,22.875,0.41
41.375,22.935,0.37
41.375,22.995,0.37
41.375,23.055,0.37
41.375,23.115,0.35
41.375,23.175,0.39
41.375,23.235,0.46
41.375,23.295,0.38
41.375,23.355,0.34
41.435,18.375,0.57
41.435,18.435,0.55
41.435,18.495,0.53
41.435,18.555,0.51
41.435,18.615,0.49
41.435,18.675,0.48
41.435,18.735,0.47
41.435,18.795,0.45
41.435,18.855,0.44
41.435,18.915,0.48
41.435,18.975,0.47
41.435,19.035,0.44
41.435,19.095,0.41
41.435,19.155,0.39
41.435,19.215,0.38
41.435,19.275,0.37
41.435,19.335,0.36
41.435,19.395,0.37
41.435,19.455,0.38
41.435,19.515,0.39
41.435,19.575,0.41
41.435,19.635,0.41
41.435,19.695,0.42
41.435,19.755,0.43
41.435,19.815,0.47
41.435,19.875,0.50
41.435,19.935,0.48
41.435,19.995,0.60
41.435,20.055,0.61
41.435,20.115,0.61
41.435,20.175,0.63
41.435,20.235,0.86
41.435,20.295,0.98
41.435,20.355,0.62
41.435,20.415,0.55
41.435,20.475,0.61
41.435,20.535,0.62
41.435,20.595,0.68
41.435,20.655,1.20
41.435,20.715,1.04
41.435,20.775,0.75
41.435,20.835,0.73
41.435,20.895,0.62
41.435,20.955,0.60
41.435,21.015,0.57
41.435,21.075,0.93
41.435,21.135,0.77
41.435,21.195,0.96
41.435,21.255,0.60
41.435,21.315,0.52
41.435,21.375,0.51
41.435,21.435,0.52
41.435,21.495,0.51
41.435,21.555,0.51
41.435,21.615,0.61
41.435,21.675,0.65
41.435,21.735,0.42
41.435,21.795,0.37
41.435,21.855,0.35
41.435,21.915,0.32
41.435,21.975,0.33
41.435,22.035,0.32
41.435,22.095,0.32
41.435,22.155,0.31
41.435,22.215,0.32
41.435,22.275,0.39
41.435,22.335,0.44
41.435,22.395,0.41
41.435,22.455,0.42
41.435,22.515,0.38
41.435,22.575,0.36
41.435,22.635,0.33
41.435,22.695,0.33
41.435,22.755,0.35
41.435,22.815,0.35
41.435,22.875,0.41
41.435,22.935,0.44
41.435,22.995,0.47
41.435,23.055,0.44
41.435,23.115,0.39
41.435,23.175,0.32
41.435,23.235,0.33
41.435,23.295,0.34
41.435,23.355,0.34
41.495,18.375,0.55
41.495,18.435,0.53
41.495,18.495,0.51
41.495,18.555,0.50
41.495,18.615,0.49
41.495,18.675,0.47
41.495,18.735,0.45
41.495,18.795,0.44
41.495,18.855,0.48
41.495,18.915,0.47
41.495,18.975,0.45
41.495,19.035,0.43
41.495,19.095,0.40
41.495,19.155,0.39
41.495,19.215,0.37
41.495,19.275,0.36
41.495,19.335,0.35
41.495,19.395,0.35
41.495,19.455,0.36
41.495,19.515,0.39
41.495,19.575,0.41
41.495,19.635,0.41
41.495,19.695,0.42
41.495,19.755,0.46
41.495,19.815,0.61
41.495,19.875,0.60
41.495,19.935,0.68
41.495,19.995,0.65
41.495,20.055,0.44
41.495,20.115,0.47
41.495,20.175,0.68
41.495,20.235,0.64
41.495,20.295,0.70
41.495,20.355,0.57
41.495,20.415,0.51
41.495,20.475,0.52
41.495,20.535,0.58
41.495,20.595,1.02
41.495,20.655,1.22
41.495,20.715,0.95
41.495,20.775,0.79
41.495,20.835,0.63
41.495,20.895,0.58
41.495,20.955,0.54
41.495,21.015,0.65
41.495,21.075,0.63
41.495,21.135,0.57
41.495,21.195,0.54
41.495,21.255,0.62
41.495,21.315,0.56
41.495,21.375,0.58
41.495,21.435,0.53
41.495,21.495,0.58
41.495,21.555,0.64
41.495,21.615,0.50
41.495,21.675,0.42
41.495,21.735,0.47
41.495,21.795,0.46
41.495,21.855,0.40
41.495,21.915,0.33
41.495,21.975,0.34
41.495,22.035,0.32
41.495,22.095,0.32
41.495,22.155,0.31
41.495,22.215,0.35
41.495,22.275,0.49
41.495,22.335,0.50
41.495,22.395,0.41
41.495,22.455,0.41
41.495,22.515,0.45
41.495,22.575,0.36
41.495,22.635,0.32
41.495,22.695,0.32
41.495,22.755,0.37
41.495,22.815,0.45
41.495,22.875,0.67
41.495,22.935,0.74
41.495,22.995,0.60
41.495,23.055,0.71
41.495,23.115,0.55
41.495,23.175,0.40
41.495,23.235,0.35
41.495,23.295,0.35
41.495,23.355,0.36
41.555,18.375,0.54
41.555,18.435,0.53
41.555,18.495,0.51
41.555,18.555,0.49
41.555,18.615,0.48
41.555,18.675,0.47
41.555,18.735,0.45
41.555,18.795,0.44
41.555,18.855,0.48
41.555,18.915,0.47
41.555,18.975,0.45
41.555,19.035,0.43
41.555,19.095,0.41
41.555,19.155,0.39
41.555,19.215,0.37
41.555,19.275,0.36
41.555,19.335,0.35
41.555,19.395,0.34
41.555,19.455,0.35
41.555,19.515,0.42
41.555,19.575,0.47
41.555,19.635,0.43
41.555,19.695,0.44
41.555,19.755,0.48
41.555,19.815,0.61
41.555,19.875,0.61
41.555,19.935,0.52
41.555,19.995,0.38
41.555,20.055,0.38
41.555,20.115,0.48
41.555,20.175,0.84
41.555,20.235,1.10
41.555,20.295,0.80
41.555,20.355,0.63
41.555,20.415,0.48
41.555,20.475,0.53
41.555,20.535,0.69
41.555,20.595,0.89
41.555,20.655,0.92
41.555,20.715,0.75
41.555,20.775,0.96
41.555,20.835,1.03
41.555,20.895,0.70
41.555,20.955,0.57
41.555,21.015,0.58
41.555,21.075,0.67
41.555,21.135,0.77
41.555,21.195,0.55
41.555,21.255,0.58
41.555,21.315,0.74
41.555,21.375,0.86
41.555,21.435,0.62
41.555,21.495,0.52
41.555,21.555,0.46
41.555,21.615,0.44
41.555,21.675,0.40
41.555,21.735,0.42
41.555,21.795,0.43
41.555,21.855,0.41
41.555,21.915,0.37
41.555,21.975,0.35
41.555,22.035,0.36
41.555,22.095,0.37
41.555,22.155,0.36
41.555,22.215,0.40
41.555,22.275,0.45
41.555,22.335,0.37
41.555,22.395,0.40
41.555,22.455,0.47
41.555,22.515,0.42
41.555,22.575,0.35
41.555,22.635,0.37
41.555,22.695,0.43
41.555,22.755,0.58
41.555,22.815,0.59
41.555,22.875,0.77
41.555,22.935,0.58
41.555,22.995,0.50
41.555,23.055,0.48
41.555,23.115,0.50
41.555,23.175,0.40
41.555,23.235,0.32
41.555,23.295,0.38
41.555,23.355,0.39
41.615,18.375,0.54
41.615,18.435,0.52
41.615,18.495,0.51
41.615,18.555,0.49
41.615,18.615,0.48
41.615,18.675,0.46
41.615,18.735,0.45
41.615,18.795,0.49
41.615,18.855,0.48
41.615,18.915,0.47
41.615,18.975,0.45
41.615,19.035,0.43
41.615,19.095,0.41
41.615,19.155,0.39
41.615,19.215,0.37
41.615,19.275,0.36
41.615,19.335,0.35
41.615,19.395,0.34
41.615,19.455,0.36
41.615,19.515,0.47
41.615,19.575,0.45
41.615,19.635,0.43
41.615,19.695,0.42
41.615,19.755,0.51
41.615,19.815,0.63
41.615,19.875,0.42
41.615,19.935,0.40
41.615,19.995,0.37
41.615,20.055,0.42
41.615,20.115,0.50
41.615,20.175,0.63
41.615,20.235,0.60
41.615,20.295,0.61
41.615,20.355,0.54
41.615,20.415,0.50
41.615,20.475,0.60
41.615,20.535,1.12
41.615,20.595,0.66
41.615,20.655,1.24
41.615,20.715,1.04
41.615,20.775,1.08
41.615,20.835,0.79
41.615,20.895,0.71
41.615,20.955,0.61
41.615,21.015,0.62
41.615,21.075,0.63
41.615,21.135,0.65
41.615,21.195,0.52
41.615,21.255,0.60
41.615,21.315,0.73
41.615,21.375,1.18
41.615,21.435,0.64
41.615,21.495,0.55
41.615,21.555,0.58
41.615,21.615,0.48
41.615,21.675,0.41
41.615,21.735,0.37
41.615,21.795,0.44
41.615,21.855,0.39
41.615,21.915,0.36
41.615,21.975,0.39
41.615,22.035,0.41
41.615,22.095,0.37
41.615,22.155,0.39
41.615,22.215,0.37
41.615,22.275,0.35
41.615,22.335,0.42
41.615,22.395,0.39
41.615,22.455,0.38
41.615,22.515,0.37
41.615,22.575,0.41
41.615,22.635,0.58
41.615,22.695,0.48
41.615,22.755,0.54
41.615,22.815,0.68
41.615,22.875,0.69
41.615,22.935,0.67
41.615,22.995,0.58
41.615,23.055,0.52
41.615,23.115,0.37
41.615,23.175,0.31
41.615,23.235,0.31
41.615,23.295,0.45
41.615,23.355,0.62
41.675,18.375,0.53
41.675,18.435,0.52
41.675,18.495,0.50
41.675,18.555,0.49
41.675,18.615,0.48
41.675,18.675,0.46
41.675,18.735,0.48
41.675,18.795,0.48
41.675,18.855,0.47
41.675,18.915,0.46
41.675,18.975,0.44
41.675,19.035,0.42
41.675,19.095,0.40
41.675,19.155,0.45
41.675,19.215,0.44
41.675,19.275,0.43
41.675,19.335,0.43
41.675,19.395,0.44
41.675,19.455,0.51
41.675,19.515,0.51
41.675,19.575,0.47
41.675,19.635,0.44
41.675,19.695,0.42
41.675,19.755,0.48
41.675,19.815,0.53
41.675,19.875,0.41
41.675,19.935,0.36
41.675,19.995,0.39
41.675,20.055,0.48
41.675,20.115,0.65
41.675,20.175,1.17
41.675,20.235,0.82
41.675,20.295,0.49
41.675,20.355,0.42
41.675,20.415,0.56
41.675,20.475,0.86
41.675,20.535,1.15
41.675,20.595,0.70
41.675,20.655,0.72
41.675,20.715,0.99
41.675,20.775,0.77
41.675,20.835,0.89
41.675,20.895,0.81
41.675,20.955,0.65
41.675,21.015,0.84
41.675,21.075,0.85
41.675,21.135,0.55
41.675,21.195,0.62
41.675,21.255,0.57
41.675,21.315,0.62
41.675,21.375,1.43
41.675,21.435,0.83
41.675,21.495,1.07
41.675,21.555,0.56
41.675,21.615,0.43
41.675,21.675,0.42
41.675,21.735,0.39
41.675,21.795,0.38
41.675,21.855,0.38
41.675,21.915,0.39
41.675,21.975,0.38
41.675,22.035,0.38
41.675,22.095,0.38
41.675,22.155,0.36
41.675,22.215,0.38
41.675,22.275,0.45
41.675,22.335,0.50
41.675,22.395,0.51
41.675,22.455,0.48
41.675,22.515,0.53
41.675,22.575,0.49
41.675,22.635,0.56
41.675,22.695,0.51
41.675,22.755,0.68
41.675,22.815,0.55
41.675,22.875,0.54
41.675,22.935,0.64
41.675,22.995,0.73
41.675,23.055,0.57
41.675,23.115,0.41
41.675,23.175,0.29
41.675,23.235,0.36
41.675,23.295,0.59
41.675,23.355,0.92
41.735,18.375,0.53
41.735,18.435,0.51
41.735,18.495,0.50
41.735,18.555,0.50
41.735,18.615,0.49
41.735,18.675,0.47
41.735,18.735,0.49
41.735,18.795,0.48
41.735,18.855,0.46
41.735,18.915,0.45
41.735,18.975,0.43
41.735,19.035,0.47
41.735,19.095,0.47
41.735,19.155,0.46
41.735,19.215,0.44
41.735,19.275,0.44
41.735,19.335,0.44
41.735,19.395,0.44
41.735,19.455,0.49
41.735,19.515,0.49
41.735,19.575,0.47
41.735,19.635,0.44
41.735,19.695,0.44
41.735,19.755,0.45
41.735,19.815,0.46
41.735,19.875,0.39
41.735,19.935,0.40
41.735,19.995,0.43
41.735,20.055,0.60
41.735,20.115,0.63
41.735,20.175,0.76
41.735,20.235,0.71
41.735,20.295,0.42
41.735,20.355,0.42
41.735,20.415,0.71
41.735,20.475,1.11
41.735,20.535,1.45
41.735,20.595,0.84
41.735,20.655,0.86
41.735,20.715,0.94
41.735,20.775,0.91
41.735,20.835,0.58
41.735,20.895,0.57
41.735,20.955,0.67
41.735,21.015,0.75
41.735,21.075,0.68
41.735,21.135,0.73
41.735,21.195,0.55
41.735,21.255,0.72
41.735,21.315,1.18
41.735,21.375,1.63
41.735,21.435,1.14
41.735,21.495,0.71
41.735,21.555,0.67
41.735,21.615,0.49
41.735,21.675,0.50
41.735,21.735,0.46
41.735,21.795,0.43
41.735,21.855,0.41
41.735,21.915,0.42
41.735,21.975,0.38
41.735,22.035,0.37
41.735,22.095,0.37
41.735,22.155,0.35
41.735,22.215,0.38
41.735,22.275,0.47
41.735,22.335,0.48
41.735,22.395,0.54
41.735,22.455,0.69
41.735,22.515,0.86
41.735,22.575,0.73
41.735,22.635,0.75
41.735,22.695,0.71
41.735,22.755,0.56
41.735,22.815,0.51
41.735,22.875,0.56
41.735,22.935,0.65
41.735,22.995,0.79
41.735,23.055,0.64
41.735,23.115,0.39
41.735,23.175,0.38
41.735,23.235,0.40
41.735,23.295,0.65
41.735,23.355,1.10
41.795,18.375,0.53
41.795,18.435,0.52
41.795,18.495,0.51
41.795,18.555,0.50
41.795,18.615,0.49
41.795,18.675,0.47
41.795,18.735,0.48
41.795,18.795,0.47
41.795,18.855,0.47
41.795,18.915,0.50
41.795,18.975,0.49
41.795,19.035,0.48
41.795,19.095,0.47
41.795,19.155,0.46
41.795,19.215,0.46
41.795,19.275,0.46
41.795,19.335,0.45
41.795,19.395,0.50
41.795,19.455,0.50
41.795,19.515,0.50
41.795,19.575,0.47
41.795,19.635,0.45
41.795,19.695,0.46
41.795,19.755,0.51
41.795,19.815,0.41
41.795,19.875,0.41
41.795,19.935,0.41
41.795,19.995,0.47
41.795,20.055,0.58
41.795,20.115,0.58
41.795,20.175,0.95
41.795,20.235,0.63
41.795,20.295,0.54
41.795,20.355,0.46
41.795,20.415,0.74
41.795,20.475,1.07
41.795,20.535,1.64
41.795,20.595,1.28
41.795,20.655,1.27
41.795,20.715,1.29
41.795,20.775,1.00
41.795,20.835,0.66
41.795,20.895,0.50
41.795,20.955,0.60
41.795,21.015,0.93
41.795,21.075,0.93
41.795,21.135,0.59
41.795,21.195,0.58
41.795,21.255,0.87
41.795,21.315,0.74
41.795,21.375,0.82
41.795,21.435,0.75
41.795,21.495,0.77
41.795,21.555,0.54
41.795,21.615,0.43
41.795,21.675,0.45
41.795,21.735,0.45
41.795,21.795,0.44
41.795,21.855,0.44
41.795,21.915,0.40
41.795,21.975,0.37
41.795,22.035,0.40
41.795,22.095,0.36
41.795,22.155,0.38
41.795,22.215,0.36
41.795,22.275,0.40
41.795,22.335,0.45
41.795,22.395,0.62
41.795,22.455,0.68
41.795,22.515,0.71
41.795,22.575,0.70
41.795,22.635,0.59
41.795,22.695,0.59
41.795,22.755,0.58
41.795,22.815,0.69
41.795,22.875,0.57
41.795,22.935,0.80
41.795,22.995,0.75
41.795,23.055,0.58
41.795,23.115,0.55
41.795,23.175,0.42
41.795,23.235,0.48
41.795,23.295,0.96
41.795,23.355,1.83
41.855,18.375,0.53
41.855,18.435,0.52
41.855,18.495,0.52
41.855,18.555,0.51
41.855,18.615,0.50
41.855,18.675,0.51
41.855,18.735,0.49
41.855,18.795,0.48
41.855,18.855,0.51
41.855,18.915,0.50
41.855,18.975,0.49
41.855,19.035,0.48
41.855,19.095,0.49
41.855,19.155,0.49
41.855,19.215,0.47
41.855,19.275,0.47
41.855,19.335,0.52
41.855,19.395,0.52
41.855,19.455,0.51
41.855,19.515,0.57
41.855,19.575,0.46
41.855,19.635,0.45
41.855,19.695,0.44
41.855,19.755,0.48
41.855,19.815,0.43
41.855,19.875,0.44
41.855,19.935,0.44
41.855,19.995,0.43
41.855,20.055,0.44
41.855,20.115,0.67
41.855,20.175,0.72
41.855,20.235,0.50
41.855,20.295,0.58
41.855,20.355,0.58
41.855,20.415,0.73
41.855,20.475,1.27
41.855,20.535,1.13
41.855,20.595,1.10
41.855,20.655,1.15
41.855,20.715,1.52
41.855,20.775,1.36
41.855,20.835,0.83
41.855,20.895,0.51
41.855,20.955,0.51
41.855,21.015,0.68
41.855,21.075,0.82
41.855,21.135,0.62
41.855,21.195,0.54
41.855,21.255,0.71
41.855,21.315,0.70
41.855,21.375,0.53
41.855,21.435,0.53
41.855,21.495,0.69
41.855,21.555,0.46
41.855,21.615,0.40
41.855,21.675,0.44
41.855,21.735,0.53
41.855,21.795,0.48
41.855,21.855,0.48
41.855,21.915,0.42
41.855,21.975,0.40
41.855,22.035,0.40
41.855,22.095,0.42
41.855,22.155,0.45
41.855,22.215,0.42
41.855,22.275,0.39
41.855,22.335,0.39
41.855,22.395,0.40
41.855,22.455,0.42
41.855,22.515,0.47
41.855,22.575,0.48
41.855,22.635,0.50
41.855,22.695,0.63
41.855,22.755,0.62
41.855,22.815,0.54
41.855,22.875,0.50
41.855,22.935,0.63
41.855,22.995,0.46
41.855,23.055,0.46
41.855,23.115,0.35
41.855,23.175,0.43
41.855,23.235,0.77
41.855,23.295,1.43
41.855,23.355,0.76
41.915,18.375,0.52
41.915,18.435,0.52
41.915,18.495,0.51
41.915,18.555,0.51
41.915,18.615,0.50
41.915,18.675,0.50
41.915,18.735,0.52
41.915,18.795,0.51
41.915,18.855,0.51
41.915,18.915,0.50
41.915,18.975,0.49
41.915,19.035,0.49
41.915,19.095,0.51
41.915,19.155,0.51
41.915,19.215,0.51
41.915,19.275,0.49
41.915,19.335,0.54
41.915,19.395,0.53
41.915,19.455,0.52
41.915,19.515,0.50
41.915,19.575,0.47
41.915,19.635,0.44
41.915,19.695,0.49
41.915,19.755,0.43
41.915,19.815,0.47
41.915,19.875,0.55
41.915,19.935,0.63
41.915,19.995,0.42
41.915,20.055,0.50
41.915,20.115,0.54
41.915,20.175,0.54
41.915,20.235,0.82
41.915,20.295,0.60
41.915,20.355,0.46
41.915,20.415,0.81
41.915,20.475,0.91
41.915,20.535,1.05
41.915,20.595,1.22
41.915,20.655,1.29
41.915,20.715,1.54
41.915,20.775,2.05
41.915,20.835,0.99
41.915,20.895,0.65
41.915,20.955,0.50
41.915,21.015,0.52
41.915,21.075,0.60
41.915,21.135,0.77
41.915,21.195,0.77
41.915,21.255,0.57
41.915,21.315,0.56
41.915,21.375,0.45
41.915,21.435,0.42
41.915,21.495,0.40
41.915,21.555,0.40
41.915,21.615,0.42
41.915,21.675,0.44
41.915,21.735,0.45
41.915,21.795,0.50
41.915,21.855,0.46
41.915,21.915,0.45
41.915,21.975,0.45
41.915,22.035,0.46
41.915,22.095,0.49
41.915,22.155,0.44
41.915,22.215,0.44
41.915,22.275,0.48
41.915,22.335,0.45
41.915,22.395,0.47
41.915,22.455,0.44
41.915,22.515,0.46
41.915,22.575,0.51
41.915,22.635,0.52
41.915,22.695,0.65
41.915,22.755,0.64
41.915,22.815,0.49
41.915,22.875,0.58
41.915,22.935,0.52
41.915,22.995,0.43
41.915,23.055,0.38
41.915,23.115,0.34
41.915,23.175,0.41
41.915,23.235,0.55
41.915,23.295,0.64
41.915,23.355,0.81
41.975,18.375,0.53
41.975,18.435,0.53
41.975,18.495,0.52
41.975,18.555,0.50
41.975,18.615,0.49
41.975,18.675,0.53
41.975,18.735,0.52
41.975,18.795,0.52
41.975,18.855,0.51
41.975,18.915,0.50
41.975,18.975,0.50
41.975,19.035,0.50
41.975,19.095,0.51
41.975,19.155,0.55
41.975,19.215,0.66
41.975,19.275,0.59
41.975,19.335,0.54
41.975,19.395,0.51
41.975,19.455,0.49
41.975,19.515,0.47
41.975,19.575,0.46
41.975,19.635,0.44
41.975,19.695,0.43
41.975,19.755,0.47
41.975,19.815,0.52
41.975,19.875,0.70
41.975,19.935,0.69
41.975,19.995,0.49
41.975,20.055,0.60
41.975,20.115,0.88
41.975,20.175,0.62
41.975,20.235,0.57
41.975,20.295,0.62
41.975,20.355,0.48
41.975,20.415,0.56
41.975,20.475,0.88
41.975,20.535,0.84
41.975,20.595,0.78
41.975,20.655,0.89
41.975,20.715,1.02
41.975,20.775,1.68
41.975,20.835,1.50
41.975,20.895,0.92
41.975,20.955,0.53
41.975,21.015,0.50
41.975,21.075,0.61
41.975,21.135,0.63
41.975,21.195,0.52
41.975,21.255,0.47
41.975,21.315,0.45
41.975,21.375,0.52
41.975,21.435,0.44
41.975,21.495,0.42
41.975,21.555,0.44
41.975,21.615,0.45
41.975,21.675,0.43
41.975,21.735,0.42
41.975,21.795,0.50
41.975,21.855,0.48
41.975,21.915,0.46
41.975,21.975,0.52
41.975,22.035,0.51
41.975,22.095,0.51
41.975,22.155,0.49
41.975,22.215,0.54
41.975,22.275,0.61
41.975,22.335,0.72
41.975,22.395,0.59
41.975,22.455,0.61
41.975,22.515,0.58
41.975,22.575,0.51
41.975,22.635,0.51
41.975,22.695,0.52
41.975,22.755,0.50
41.975,22.815,0.55
41.975,22.875,0.66
41.975,22.935,0.48
41.975,22.995,0.46
41.975,23.055,0.37
41.975,23.115,0.40
41.975,23.175,0.48
41.975,23.235,0.60
41.975,23.295,0.73
41.975,23.355,1.58
42.035,18.375,0.53
42.035,18.435,0.52
42.035,18.495,0.50
42.035,18.555,0.49
42.035,18.615,0.52
42.035,18.675,0.52
42.035,18.735,0.52
42.035,18.795,0.51
42.035,18.855,0.50
42.035,18.915,0.51
42.035,18.975,0.51
42.035,19.035,0.52
42.035,19.095,0.55
42.035,19.155,0.58
42.035,19.215,0.61
42.035,19.275,0.62
42.035,19.335,0.52
42.035,19.395,0.49
42.035,19.455,0.52
42.035,19.515,0.48
42.035,19.575,0.46
42.035,19.635,0.44
42.035,19.695,0.51
42.035,19.755,0.57
42.035,19.815,0.53
42.035,19.875,0.54
42.035,19.935,0.63
42.035,19.995,0.55
42.035,20.055,0.66
42.035,20.115,0.68
42.035,20.175,0.54
42.035,20.235,0.75
42.035,20.295,0.59
42.035,20.355,0.52
42.035,20.415,0.48
42.035,20.475,0.96
42.035,20.535,0.64
42.035,20.595,0.64
42.035,20.655,0.74
42.035,20.715,1.10
42.035,20.775,1.59
42.035,20.835,1.13
42.035,20.895,1.05
42.035,20.955,0.84
42.035,21.015,0.52
42.035,21.075,0.55
42.035,21.135,0.54
42.035,21.195,0.78
42.035,21.255,0.50
42.035,21.315,0.48
42.035,21.375,0.44
42.035,21.435,0.49
42.035,21.495,0.48
42.035,21.555,0.50
42.035,21.615,0.47
42.035,21.675,0.44
42.035,21.735,0.42
42.035,21.795,0.49
42.035,21.855,0.45
42.035,21.915,0.48
42.035,21.975,0.50
42.035,22.035,0.53
42.035,22.095,0.64
42.035,22.155,0.66
42.035,22.215,0.69
42.035,22.275,0.65
42.035,22.335,0.94
42.035,22.395,0.76
42.035,22.455,0.73
42.035,22.515,0.64
42.035,22.575,0.54
42.035,22.635,0.53
42.035,22.695,0.57
42.035,22.755,0.58
42.035,22.815,0.59
42.035,22.875,0.69
42.035,22.935,0.51
42.035,22.995,0.45
42.035,23.055,0.42
42.035,23.115,0.47
42.035,23.175,0.53
42.035,23.235,0.62
42.035,23.295,0.69
42.035,23.355,0.96
42.095,18.375,0.52
42.095,18.435,0.50
42.095,18.495,0.50
42.095,18.555,0.48
42.095,18.615,0.52
42.095,18.675,0.52
42.095,18.735,0.51
42.095,18.795,0.50
42.095,18.855,0.50
42.095,18.915,0.52
42.095,18.975,0.52
42.095,19.035,0.54
42.095,19.095,0.58
42.095,19.155,0.66
42.095,19.215,0.78
42.095,19.275,0.64
42.095,19.335,0.49
42.095,19.395,0.47
42.095,19.455,0.49
42.095,19.515,0.48
42.095,19.575,0.45
42.095,19.635,0.46
42.095,19.695,0.57
42.095,19.755,0.50
42.095,19.815,0.40
42.095,19.875,0.41
42.095,19.935,0.68
42.095,19.995,0.70
42.095,20.055,0.63
42.095,20.115,0.63
42.095,20.175,0.59
42.095,20.235,0.47
42.095,20.295,0.46
42.095,20.355,0.47
42.095,20.415,0.49
42.095,20.475,0.51
42.095,20.535,0.84
42.095,20.595,0.87
42.095,20.655,0.65
42.095,20.715,0.79
42.095,20.775,1.34
42.095,20.835,1.56
42.095,20.895,1.66
42.095,20.955,1.53
42.095,21.015,1.18
42.095,21.075,0.62
42.095,21.135,0.57
42.095,21.195,0.58
42.095,21.255,0.64
42.095,21.315,0.66
42.095,21.375,0.63
42.095,21.435,0.56
42.095,21.495,0.69
42.095,21.555,0.76
42.095,21.615,0.51
42.095,21.675,0.46
42.095,21.735,0.45
42.095,21.795,0.44
42.095,21.855,0.45
42.095,21.915,0.47
42.095,21.975,0.44
42.095,22.035,0.48
42.095,22.095,0.54
42.095,22.155,0.62
42.095,22.215,0.65
42.095,22.275,0.80
42.095,22.335,0.92
42.095,22.395,1.02
42.095,22.455,0.88
42.095,22.515,0.87
42.095,22.575,0.81
42.095,22.635,0.91
42.095,22.695,0.68
42.095,22.755,0.63
42.095,22.815,0.51
42.095,22.875,0.58
42.095,22.935,0.59
42.095,22.995,0.47
42.095,23.055,0.47
42.095,23.115,0.52
42.095,23.175,0.77
42.095,23.235,1.10
42.095,23.295,1.11
42.095,23.355,0.81
42.155,18.375,0.51
42.155,18.435,0.50
42.155,18.495,0.49
42.155,18.555,0.53
42.155,18.615,0.53
42.155,18.675,0.53
42.155,18.735,0.53
42.155,18.795,0.54
42.155,18.855,0.54
42.155,18.915,0.52
42.155,18.975,0.54
42.155,19.035,0.59
42.155,19.095,0.79
42.155,19.155,0.72
42.155,19.215,0.54
42.155,19.275,0.48
42.155,19.335,0.46
42.155,19.395,0.49
42.155,19.455,0.48
42.155,19.515,0.48
42.155,19.575,0.55
42.155,19.635,0.55
42.155,19.695,0.51
42.155,19.755,0.85
42.155,19.815,0.55
42.155,19.875,0.49
42.155,19.935,0.52
42.155,19.995,0.65
42.155,20.055,0.80
42.155,20.115,0.87
42.155,20.175,0.60
42.155,20.235,0.46
42.155,20.295,0.48
42.155,20.355,0.55
42.155,20.415,0.79
42.155,20.475,0.76
42.155,20.535,0.46
42.155,20.595,0.50
42.155,20.655,0.58
42.155,20.715,0.57
42.155,20.775,0.91
42.155,20.835,0.74
42.155,20.895,0.87
42.155,20.955,1.28
42.155,21.015,1.77
42.155,21.075,1.49
42.155,21.135,0.95
42.155,21.195,0.75
42.155,21.255,0.73
42.155,21.315,0.69
42.155,21.375,0.90
42.155,21.435,0.92
42.155,21.495,1.13
42.155,21.555,0.66
42.155,21.615,0.50
42.155,21.675,0.49
42.155,21.735,0.49
42.155,21.795,0.51
42.155,21.855,0.52
42.155,21.915,0.57
42.155,21.975,0.63
42.155,22.035,0.61
42.155,22.095,0.55
42.155,22.155,0.50
42.155,22.215,0.53
42.155,22.275,0.62
42.155,22.335,0.88
42.155,22.395,0.74
42.155,22.455,0.91
42.155,22.515,1.59
42.155,22.575,0.96
42.155,22.635,0.92
42.155,22.695,0.73
